17,00009,-0022
-14121,00402,05642,-0017,00013,-0026
-14131,00403,05642,-0015,00015,-0025
-14130,00409,05638,-0014,00015,-0024
-14135,00411,05647,-0016,00015,-0025
-14134,00421,05651,-0018,00015,-0022
-14137,00427,05652,-0016,00011,-0021
-14137,00439,05648,-0016,00015,-0020
-14136,00446,05648,-0017,00015,-0023
-14130,00449,05630,-0015,00017,-0022
-14128,00459,05624,-0011,00021,-0018
-14125,00467,05615,-0013,00027,-0018
-14121,00465,05608,-0016,00031,-0018
-14109,00471,05605,-0012,00033,-0017
-14102,00471,05600,-0014,00035,-0017
-14093,00475,05591,-0014,00035,-0014
-14078,00479,05581,-0017,00035,-0013
-14070,00480,05574,-0015,00035,-0013
-14064,00481,05571,-0013,00035,-0013
-14056,00476,05562,-0013,00039,-0011
-14055,00467,05550,-0017,00039,-0011
-14056,00463,05548,-0015,00035,-0013
-14058,00459,05551,-0013,00041,-0013
-14053,00452,05537,-0013,00041,-0012
-14054,00446,05527,-0014,00039,-0011
-14062,00437,05518,-0013,00039,-0013
-14073,00431,05509,-0015,00039,-0013
-14078,00424,05504,-0014,00039,-0013
-14089,00422,05512,-0017,00041,-0013
-14101,00420,05510,-0015,00045,-0012
-14115,00425,05514,-0013,00045,-0015
-14126,00423,05514,-0013,00045,-0013
-14140,00426,05514,-0015,00045,-0012
-14145,00431,05525,-0014,00043,-0017
-14156,00435,05522,-0016,00045,-0014
-14160,00438,05526,-0014,00047,-0015
-14171,00437,05526,-0016,00045,-0015
-14177,00440,05531,-0019,00045,-0018
-14179,00439,05535,-0015,00045,-0020
-14182,00437,05540,-0015,00043,-0016
-14185,00444,05534,-0017,00041,-0018
-14187,00443,05535,-0017,00039,-0015
-14185,00448,05542,-0018,00035,-0017
-14183,00450,05535,-0017,00033,-0018
-14188,00454,05529,-0019,00029,-0019
-14187,00455,05523,-0019,00027,-0019
-14188,00454,05531,-0020,00025,-0021
-14190,00450,05532,-0017,00021,-0021
-14191,00452,05532,-0018,00019,-0024
-14191,00450,05535,-0018,00019,-0026
-14192,00450,05539,-0017,00019,-0025
-14195,00453,05545,-0015,00015,-0027
-14188,00448,05544,-0012,00011,-0027
-14186,00448,05549,-0011,00005,-0026
-14178,00449,05556,-0010,-0003,-0028
-14171,00454,05546,-0012,-0007,-0029
-14168,00456,05540,-0011,-0001,-0026
-14166,00459,05522,-0013,00005,-0025
-14168,00461,05519,-0013,00021,-0022
-14172,00462,05518,-0012,00027,-0023
-14177,00462,05545,-0013,00027,-0023
-14174,00463,05598,-0013,00023,-0023
-14160,00457,05656,-0009,00021,-0023
-14135,00449,05686,-0007,00037,-0024
-14114,00438,05649,-0005,00059,-0026
-14101,00435,05561,-0008,00077,-0022
-14106,00425,05507,-0014,00079,-0019
-14125,00408,05487,-0018,00069,-0017
-14143,00400,05493,-0015,00061,-0016
-14146,00413,05521,-0016,00039,-0016
-14141,00427,05562,-0022,00039,-0012
-14128,00442,05592,-0023,00041,-0010
-14117,00455,05608,-0026,00041,-0009
-14115,00458,05613,-0031,00027,-0010
-14120,00457,05621,-0034,00007,-0012
-14131,00448,05614,-0034,-0003,-0018
-14142,00427,05611,-0033,-0001,-0020
-14155,00405,05616,-0034,00005,-0027
-14162,00391,05634,-0036,00009,-0027
-14166,00385,05661,-0039,00015,-0026
-14174,00386,05664,-0036,00015,-0028
-14181,00395,05643,-0031,00011,-0026
-14190,00407,05632,-0029,00007,-0026
-14202,00422,05610,-0031,00009,-0022
-14214,00437,05597,-0030,00009,-0019
-14224,00444,05588,-0025,00015,-0017
-14214,00456,05589,-0021,00021,-0012
-14193,00462,05589,-0020,00037,-0011
-14160,00464,05587,-0018,00051,-0007
-14127,00465,05577,-0016,00059,-0006
-14100,00464,05568,-0014,00065,-0004
-14077,00461,05558,-0017,00065,-0005
-14057,00459,05554,-0015,00067,-0003
-14043,00455,05548,-0019,00065,-0002
-14035,00456,05543,-0019,00069,00003
